# generation     fitness     objective     time     phase
0.000000000000000000e+00,nan,0.000000000000000000e+00,5.242986679077148438e-01,1.872688820788664943e+00,1.454442153608631827e+00,1.214787522389527030e+00,1.086671203779808081e+00,1.020369945517975552e+00,9.806388998474466767e-01,9.438595569314262024e-01,8.951876782677796740e-01,8.257012301039050595e-01,7.295483168516052608e-01,6.010951145019602926e-01,4.320738040401996272e-01,2.087305048605742619e-01,-9.102679181877093573e-02,-5.004802895409248276e-01,-1.066954453195338104e+00,-1.854668075602951216e+00,-2.947586344101320588e+00,-4.452272907129749768e+00,-6.500741940814409148e+00
1.000000000000000000e+02,7.466955456506878545e+04,3.659554503560910176e-03,2.893115496635437012e+01,2.554844604494252991e-01,4.235653721214987399e+00,-1.667323012420329320e+00,-2.054298837402539935e+00,-1.234488833679564967e+00,-1.991961335797686194e+00,-1.277824147730296289e+00,4.520690123430988194e+00,5.265141846492753075e+00,-1.564563307194206221e+00,-6.597034413724842672e-01,-1.285319208464946739e+00,-2.379476052408249220e-01,-9.288607984245933480e-01,-5.991336664058052541e+00,-5.277128036907994257e-01,8.929702402470063305e-01,-1.135968017163646593e-02,1.504466790193196291e+00,-5.581699517670902111e+00
2.000000000000000000e+02,1.263191164232326206e+06,8.897448038744705003e-04,5.715798854827880859e+01,2.419092441275552119e-01,4.222078504893117312e+00,-1.680898228742199407e+00,-2.054298837402539935e+00,5.012734748764028581e+00,4.316780863087862130e+00,-1.284443761095372505e+00,4.512360729566150752e+00,5.265141846492753075e+00,-1.572681364109222990e+00,-6.586990890415935773e-01,-1.293010249517025256e+00,-2.193615437583640304e-01,-9.453907711093312294e-01,-5.980739937485220814e+00,-5.205383148121698333e-01,8.929702402470063305e-01,5.435076668934391009e-03,1.504466790193196291e+00,-1.175417965346185589e+01
3.000000000000000000e+02,2.209202501127358060e+06,6.727941969436670999e-04,8.845806241035461426e+01,-3.209207916933580318e+00,3.330159508913764554e+00,-2.572043328740741153e+00,-2.944670041420271112e+00,4.123723475513837222e+00,3.425815060390229316e+00,-2.173204646037063537e+00,3.623509283125673441e+00,4.377928753512683180e+00,-2.456865105467685328e+00,-1.541141873412741781e+00,-2.180757187758313620e+00,-1.097495676290668687e+00,-1.829663107321300552e+00,-6.856458313467111765e+00,-1.398107266948374949e+00,2.197765700204257211e-02,-8.647836105952189101e-01,6.365753091068064862e-01,-1.260661723075667773e+01
4.000000000000000000e+02,2.784919992580517661e+06,5.992301251088049015e-04,1.200724828243255615e+02,-4.210432878949817770e+00,2.327107788205841299e+00,-3.576499667886872569e+00,-3.948504909451932221e+00,3.117673448325964713e+00,2.419391041916120422e+00,-3.179007193396702569e+00,2.615937693923568119e+00,3.371882641187581520e+00,-3.466750148853841917e+00,-2.546110813648633453e+00,-3.192472730195174080e+00,-2.103138244400860835e+00,-2.839478823240360050e+00,-7.863121216386506518e+00,-2.405557766424391453e+00,-9.852078007181137576e-01,-1.873439397648451354e+00,-3.726831217350341507e-01,-1.362468999517991897e+01
5.000000000000000000e+02,2.954780534933861811e+06,5.817513306259078712e-04,1.517236866950988770e+02,-2.320989837170186476e+00,4.216379577793269995e+00,-1.687399130491646471e+00,-2.058901431195172549e+00,5.006303699740922042e+00,4.308399962988217702e+00,-1.290591664770285973e+00,4.504181970357781672e+00,5.259955665429592919e+00,-1.579646271552446191e+00,-6.583802937910272490e-01,-1.306592640284303330e+00,-2.146621058890769707e-01,-9.532302531874190521e-01,-5.974529448342241977e+00,-5.199276577662907961e-01,9.033476210979141108e-01,1.515615489595156795e-02,1.516755932703500287e+00,-1.173214386254371533e+01
6.000000000000000000e+02,3.148346613069054205e+06,5.635840975790729719e-04,1.835916457176208496e+02,2.309754853798660079e-01,4.216379577793269995e+00,-1.688280023057466828e+00,-2.059782323760992906e+00,5.005422807175101241e+00,4.308272181392354128e+00,-1.290719446366149548e+00,4.503316803357384934e+00,5.259955665429592919e+00,-1.581469561827725467e+00,-6.576655140050760018e-01,-1.307928323406050142e+00,-2.136905591146842642e-01,-9.549767076285520240e-01,-5.973557901567849271e+00,-5.212558672082781008e-01,9.045242182222787974e-01,1.515615489595156795e-02,1.518772032838216157e+00,-1.173214386254371533e+01
7.000000000000000000e+02,3.346897786451638676e+06,5.466115137224302790e-04,2.150188210010528564e+02,2.290589876262791869e-01,4.219234642112859035e+00,-1.688476070181568200e+00,-2.059690771356119221e+00,5.004934478279396082e+00,4.307783852496648969e+00,-1.291207775261854707e+00,4.502828474461679775e+00,5.259700251854622977e+00,-1.581864649226171871e+00,-6.576655140050760018e-01,-1.308323410804496545e+00,-2.128259066608866323e-01,-9.554470625207520662e-01,-5.972693249114051639e+00,-5.205410874223268536e-01,9.053888706760764293e-01,1.515615489595156795e-02,1.521678154890057089e+00,-1.174169653726452012e+01
8.000000000000000000e+02,3.532424802375106607e+06,5.320635861250386320e-04,2.464209933280944824e+02,2.263979879351660784e-01,4.220864163627092935e+00,-1.688476070181568200e+00,-2.057796828061004835e+00,5.004423526105183484e+00,4.308762702845369219e+00,-1.291207775261854707e+00,4.502828474461679775e+00,5.259700251854622977e+00,-1.581864649226171871e+00,-6.576655140050760018e-01,-1.308699172055911797e+00,-2.128259066608866323e-01,-9.554470625207520662e-01,-5.972693249114051639e+00,-5.205410874223268536e-01,9.060664872451509311e-01,1.367489728818438444e-02,1.522631776601529596e+00,-1.174583811732734695e+01
9.000000000000000000e+02,3.744177067360846791e+06,5.167991736110388173e-04,2.782093737125396729e+02,2.248984551036032897e-01,4.223155162011702046e+00,-1.688476070181568200e+00,-2.056136124526865228e+00,5.003221405859954452e+00,4.309293393013335915e+00,-1.291207775261854707e+00,4.502911201405331632e+00,5.259700251854622977e+00,-1.581864649226171871e+00,-6.576655140050760018e-01,-1.309573759549168104e+00,-2.128259066608866323e-01,-9.555307260602035058e-01,-5.972693249114051639e+00,-5.211694861888087615e-01,9.067788669191241269e-01,1.287417443897242997e-02,1.525876638076349101e+00,-1.176081381852736207e+01
