# generation     fitness     objective     time     phase
0.000000000000000000e+00,nan,0.000000000000000000e+00,5.563259124755859375e-01,8.028782021310117756e+00,7.187084859979155027e+00,6.304397607017896199e+00,5.469017072334183105e+00,4.728823370601078935e+00,4.101999262547637137e+00,3.586327242326922793e+00,3.167064370961295339e+00,2.823394855864936659e+00,2.533460376443644080e+00,2.277968155771871395e+00,2.042376778347027244e+00,1.817659753921029964e+00,1.599646827409113570e+00,1.386943034875893321e+00,1.177425505598682420e+00,9.633180102080658447e-01,7.248432549057282070e-01,4.224529217595369701e-01,-1.236454492411898087e-02
1.000000000000000000e+02,1.931032348268513801e+06,7.196233148507891761e-04,3.237199735641479492e+01,9.032315385608391978e+00,5.768993890550703441e+00,5.600456506470685270e+00,5.451976110354886274e+00,5.323552702203304676e+00,5.215186282015944030e+00,5.126876849792800783e+00,5.058624405533876711e+00,5.010428949239171814e+00,4.982290480908685204e+00,4.974209000542417769e+00,4.986184508140369509e+00,5.018217003702539536e+00,5.070306487228928738e+00,5.142452958719536227e+00,5.234656418174363779e+00,5.346789741161344978e+00,5.479234300976674632e+00,5.631481599892093293e+00,8.630750778303655224e+00
2.000000000000000000e+02,1.931032348268513801e+06,7.196233148507891761e-04,6.423132562637329102e+01,9.032315385608391978e+00,5.768993890550703441e+00,5.600456506470685270e+00,5.451976110354886274e+00,5.323552702203304676e+00,5.215186282015944030e+00,5.126876849792800783e+00,5.058624405533876711e+00,5.010428949239171814e+00,4.982290480908685204e+00,4.974209000542417769e+00,4.986184508140369509e+00,5.018217003702539536e+00,5.070306487228928738e+00,5.142452958719536227e+00,5.234656418174363779e+00,5.346789741161344978e+00,5.479234300976674632e+00,5.631481599892093293e+00,8.630750778303655224e+00
3.000000000000000000e+02,1.931032348268513801e+06,7.196233148507891761e-04,9.604432749748229980e+01,9.032315385608391978e+00,5.768993890550703441e+00,5.600456506470685270e+00,5.451976110354886274e+00,5.323552702203304676e+00,5.215186282015944030e+00,5.126876849792800783e+00,5.058624405533876711e+00,5.010428949239171814e+00,4.982290480908685204e+00,4.974209000542417769e+00,4.986184508140369509e+00,5.018217003702539536e+00,5.070306487228928738e+00,5.142452958719536227e+00,5.234656418174363779e+00,5.346789741161344978e+00,5.479234300976674632e+00,5.631481599892093293e+00,8.630750778303655224e+00
4.000000000000000000e+02,2.107773412108704913e+06,6.887919122775707729e-04,1.280001723766326904e+02,3.159167631041560398e+00,2.961312942159613382e+00,2.787056432908351589e+00,2.634385669206150471e+00,2.502382815556832174e+00,2.391225887753409829e+00,2.300570258653206857e+00,2.230144369045932162e+00,2.179811183557907039e+00,2.149477777874360118e+00,2.139497263597849308e+00,2.150036245594508788e+00,2.181457048441244773e+00,2.233611333665348475e+00,2.306481282545676414e+00,2.399576927093659329e+00,2.513420066297461286e+00,2.647880441894808534e+00,2.802230334940568390e+00,2.977383686798941387e+00
5.000000000000000000e+02,2.294709500943087507e+06,6.601401432824799886e-04,1.602837812900543213e+02,3.112806675415634050e+00,2.914823752939253332e+00,2.740439010093557837e+00,2.587551487562679942e+00,2.455508925553171018e+00,2.344223764155314527e+00,2.253439901460677852e+00,2.182907738870763836e+00,2.132446319788305011e+00,2.102025958427174768e+00,2.091853972027585495e+00,2.102264720429811273e+00,2.133524891710981919e+00,2.185583341311783556e+00,2.258347017209472174e+00,2.351314428163020942e+00,2.465029333772389197e+00,2.599361475775302743e+00,2.753561174614834517e+00,2.928586292878773811e+00
6.000000000000000000e+02,2.502113832362353802e+06,6.321883204795978282e-04,1.922807705402374268e+02,5.743272893104282240e+00,5.545344713646304768e+00,5.370980497660199582e+00,5.218130610068318020e+00,5.086377682456308946e+00,4.975192761549628528e+00,4.884516594279181945e+00,4.814022066628265151e+00,4.763598282484802660e+00,4.733215556062669194e+00,4.723011144116883386e+00,-1.549896258479073197e+00,4.764459836746997468e+00,4.816538813207388969e+00,4.889340124044075253e+00,4.982345169936619911e+00,5.096097710484984944e+00,5.230467487426895268e+00,5.384704821205423819e+00,8.401458705282950135e+00
7.000000000000000000e+02,2.746890068204005715e+06,6.033639530729971402e-04,2.242871713638305664e+02,3.538434688653712801e+00,3.340719487184180991e+00,3.166568249186522355e+00,3.013931339583086899e+00,2.882391389959523487e+00,2.771385250580551851e+00,2.680676608718538745e+00,2.610207123060590106e+00,2.559750864325560649e+00,2.529335663311860216e+00,2.519098776774506998e+00,-3.753841100413016107e+00,2.560429902386529566e+00,2.612476404255354545e+00,2.685297858335430554e+00,2.778270429636409133e+00,2.892036712161301093e+00,3.026327797943550557e+00,3.180502916361930055e+00,6.197254066616471491e+00
8.000000000000000000e+02,2.960933364859953057e+06,5.811465756381835454e-04,2.561641499996185303e+02,5.603357719757005029e+00,2.358539573651335708e+00,2.184713976328773732e+00,2.032447219700487029e+00,1.901006169330283990e+00,1.790098929204672951e+00,1.699489186596020440e+00,1.629123165273701268e+00,1.578794346809988536e+00,1.548478045049648699e+00,1.538340057765656077e+00,-4.734534026268731211e+00,1.579807334766219373e+00,1.631952735888405392e+00,1.704859489133828232e+00,1.797973100794136636e+00,1.911838282572389192e+00,2.046228267607999030e+00,2.200502285279739567e+00,5.217352334787641155e+00
9.000000000000000000e+02,3.271442944059530273e+06,5.528792932877076407e-04,2.881971187591552734e+02,7.954463878456038195e+00,4.709590870200009327e+00,4.535806532839565364e+00,4.383581036173396228e+00,4.252277367877788095e+00,4.141386441906498739e+00,4.050842905067760569e+00,3.980518143707559187e+00,3.930230585205964022e+00,3.899955543407742198e+00,3.889858816085867144e+00,-2.382974007986402576e+00,3.931408613010666020e+00,3.983544848510912839e+00,4.056549308957139388e+00,4.149775211411780518e+00,4.263675631497521934e+00,4.398106876495250006e+00,4.552351123296892510e+00,7.569242432766912998e+00
1.000000000000000000e+03,3.646647281891020015e+06,5.236644846123454438e-04,3.200423481464385986e+02,4.983799059858798230e+00,1.738937767019842262e+00,1.565330807481959852e+00,1.413199857435608164e+00,1.281920647909458699e+00,1.171190348700075656e+00,1.080787946782731934e+00,1.010557732042348222e+00,9.603647201605705064e-01,9.301842249821659081e-01,9.201820442801083022e-01,-5.352556233172343525e+00,9.618783538512345466e-01,1.014109135971298814e+00,1.087250723630650340e+00,1.180571172705108918e+00,1.294593578419312552e+00,1.429076789443550544e+00,1.583388143856365726e+00,4.600373999946203440e+00
1.100000000000000000e+03,4.219956298870525323e+06,4.867949040731082890e-04,3.520196301937103271e+02,4.220613804195361141e+00,9.755246746094883292e-01,8.020073607470541432e-01,6.498073151649683687e-01,5.186027667469867986e-01,4.078033720018701125e-01,3.173318745487923032e-01,2.470204723196416374e-01,1.967583649021298342e-01,1.665208661410235713e-01,1.564495899032318782e-01,-6.116501539728856685e+00,1.977307680992272942e-01,2.497409875403842072e-01,3.229649468071746909e-01,4.163494840056594093e-01,5.303027941841294002e-01,6.647169096726330828e-01,8.189591685497141782e-01,3.835875929103817139e+00
1.200000000000000000e+03,4.307370017596299760e+06,4.818300807902505607e-04,3.838640589714050293e+02,9.639919107677817678e+00,6.394892850922031968e+00,6.221438409889683996e+00,6.069505011466725719e+00,5.938359058717887606e+00,5.827622536802856246e+00,5.737213912179866426e+00,5.666969659941745618e+00,5.616770425354321361e+00,5.586595799423301756e+00,5.576583118854653520e+00,-6.963008607864042965e-01,5.617790545542726832e+00,5.669867914974913603e+00,5.743150469910847988e+00,5.836602157100363897e+00,5.950618340108919213e+00,6.085091051266566353e+00,6.239396182973734994e+00,9.256375816357923725e+00
