# generation     fitness     objective     time     phase
0.000000000000000000e+00,nan,0.000000000000000000e+00,6.578919887542724609e-01,4.127702073834481844e+00,3.352735491294799530e+00,2.847557482775894044e+00,2.546034936906592883e+00,2.389451465648078088e+00,2.326507404293884917e+00,2.313319811469901843e+00,2.313422469134368775e+00,2.297765882577881946e+00,2.244717280423387695e+00,2.140060614626187352e+00,1.976996560473935016e+00,1.756142516586637781e+00,1.485532604916656174e+00,1.180617670748703718e+00,8.642652826998471483e-01,5.667597327195064150e-01,3.258020360894553491e-01,1.865099314238192196e-01,2.014178806690782864e-01
1.000000000000000000e+02,1.783939294054592901e+05,2.367608901888062709e-03,3.654776024818420410e+01,-5.778537495173043936e+00,-6.075872155378349015e-01,-6.760362046531727120e-01,5.378558061611160568e+00,-4.906978892664580760e-01,-8.914019459539455070e-01,-3.294503405358366610e-01,5.506548259562826786e+00,-6.328485826931892433e+00,-5.986973845975163133e-01,3.254563096564053737e-01,-3.581717511123180819e-01,7.828792807548009547e-01,-1.472742477943711492e-03,1.323083336929756104e+00,-5.878367987818031715e+00,-4.320589157463264662e+00,8.542991819464036407e-01,2.813073559763498377e+00,9.809380701356298360e-01
2.000000000000000000e+02,6.067165241846419573e+08,4.059822894485089065e-05,7.217006087303161621e+01,-8.182816115151383407e-01,5.494771119268853532e+00,-5.318272674143583734e-01,5.467144500986388600e+00,-2.150252538615468612e-01,5.535872699295874000e+00,-1.415014045200342907e-01,5.678972324200497468e+00,-6.145652357944678457e+00,-4.194306831953857340e-01,5.078010991251447059e-01,-1.640353408427521753e-01,9.627311731992003185e-01,1.734779891674987640e-01,-4.787003570178865353e+00,-5.700752277780743782e+00,-4.150059045692058746e+00,7.302170864007974771e+00,2.988453087393675656e+00,1.126155233699515534e+00
3.000000000000000000e+02,5.890044210133351326e+09,1.302988920057224039e-05,1.078526608943939209e+02,-4.066365100359918827e+00,2.247095451292469903e+00,-3.779095114522345256e+00,2.220847898549326516e+00,-3.463893914701432930e+00,2.286721543888972086e+00,-3.390244739058538848e+00,2.430636810530390157e+00,-9.393580050746388466e+00,-3.670563201654156060e+00,-2.739792353689782800e+00,-3.414352217564728509e+00,-2.285545212964324779e+00,-3.076023245817684160e+00,-8.036096984295650003e+00,-8.949437871029132907e+00,-7.400359742887058445e+00,4.054300912496379361e+00,-2.669297982729617047e-01,-2.116929902710785960e+00
4.000000000000000000e+02,2.368386503178638077e+10,6.497910290997379525e-06,1.433787484169006348e+02,-9.984442190160129904e-01,5.315464955435893479e+00,-7.103880371116149117e-01,5.289781499695152434e+00,-3.946227402883000224e-01,5.353086061869158030e+00,-3.226676589164989561e-01,5.497484487445192691e+00,-6.326505850096490136e+00,-6.030403782047397687e-01,3.281922577742761860e-01,-3.469368974936441474e-01,7.821450797129928523e-01,-8.360597578580541978e-03,-4.967891905797031882e+00,-5.880895219263207352e+00,-4.331676780756074763e+00,7.122607777980865862e+00,2.800701414329250127e+00,9.538576038794870371e-01
5.000000000000000000e+02,3.130639013509546280e+10,5.651757294082623958e-06,1.786971111297607422e+02,1.107291307903498723e+00,5.315464955435893479e+00,-7.102941170161860551e-01,5.289781499695152434e+00,-3.946227402883000224e-01,5.353281537658236999e+00,-3.226676589164989561e-01,5.497575497221154350e+00,-6.326394800564279386e+00,-6.030403782047397687e-01,3.282938134679258546e-01,-3.469368974936441474e-01,7.819318856089808589e-01,-8.553786211321856570e-03,-4.968105099901043431e+00,-5.881108413367218901e+00,-4.332460435348126637e+00,7.122017312021554858e+00,2.799917759737197809e+00,9.532671379201760331e-01
6.000000000000000000e+02,3.384224633385329056e+10,5.435886858571265586e-06,2.140303061008453369e+02,-1.681404728039082030e-01,4.039983908935161239e+00,-1.985824429310244499e+00,4.014201921607767787e+00,-1.670251584169009984e+00,4.077603427984200835e+00,-1.598395034383860436e+00,4.221798855960466668e+00,-7.602220707618291939e+00,-1.878915551052078525e+00,-9.476306251727386609e-01,-1.622910601927634477e+00,-4.940910846183351746e-01,-1.284626022231963649e+00,-6.244226601715011427e+00,-7.157279180974512656e+00,-5.608680468748746151e+00,5.845748012827609585e+00,1.523599194749927221e+00,-3.231006928604203132e-01
7.000000000000000000e+02,3.384482698124949265e+10,5.435679613093333666e-06,2.493301019668579102e+02,-1.950594413042224140e+00,2.257410014109854757e+00,-3.768214423908789357e+00,2.231861192802549354e+00,-3.452692476672357458e+00,2.295469193496948002e+00,-3.380614637511222931e+00,2.439763153059865353e+00,-9.384341779159004915e+00,-3.660852722366028544e+00,-2.729761127858112868e+00,-3.404847695410864183e+00,-2.276123055717057753e+00,-3.066507286367823770e+00,-8.026160041227083042e+00,-8.939163354693256736e+00,-7.390515376674165360e+00,4.063962370695516135e+00,-2.581371815888409138e-01,-2.104197337446551686e+00
8.000000000000000000e+02,3.496333482357123566e+10,5.348026805779294045e-06,2.846842284202575684e+02,9.148118554537321145e-01,5.122816282605811011e+00,-9.028081554128328801e-01,5.097267461298505609e+00,-5.872862081764012032e-01,5.160875461992904256e+00,-5.152083690152668982e-01,5.305169421555821607e+00,-6.518935510663047772e+00,-7.954464538700720677e-01,1.356451406378433866e-01,-5.394414269149079288e-01,5.892832127788983909e-01,-2.011010178718675157e-01,-5.160997387162908012e+00,-6.074000700629083482e+00,-4.525352722609991218e+00,6.929125024759690277e+00,2.607025472475332784e+00,7.609653166176220118e-01
9.000000000000000000e+02,3.496333482357123566e+10,5.348026805779294045e-06,3.200101621150970459e+02,9.148118554537321145e-01,5.122816282605811011e+00,-9.028081554128328801e-01,5.097267461298505609e+00,-5.872862081764012032e-01,5.160875461992904256e+00,-5.152083690152668982e-01,5.305169421555821607e+00,-6.518935510663047772e+00,-7.954464538700720677e-01,1.356451406378433866e-01,-5.394414269149079288e-01,5.892832127788983909e-01,-2.011010178718675157e-01,-5.160997387162908012e+00,-6.074000700629083482e+00,-4.525352722609991218e+00,6.929125024759690277e+00,2.607025472475332784e+00,7.609653166176220118e-01
