# generation     fitness     objective     time     phase
1.000000000000000000e+03,1.387145021670424399e+02,8.490613389310538994e-02,3.104867570400238037e+02,9.629792740117699701e-01,-1.497546192532361209e+00,-1.539948861036231076e+00,1.632857030644157437e+00,2.299152801130585289e+00,-1.618979858850827735e+00,-7.714797561256019343e-01,1.675351569232685245e+00,2.456443470707430965e+00,-1.298361886349272520e+00,-8.371200773149619634e-01,-4.470856549380452627e+00,-4.252801942681217362e+00,4.868023128544815670e+00,4.668643117240988794e+00,1.804214442511397731e+00,3.362142915847439184e-01
1.100000000000000000e+03,1.387145486348580903e+02,8.490611967180362873e-02,3.415864677429199219e+02,1.049799332731690349e+00,-1.410726133812440830e+00,-1.453128802316310697e+00,1.719677089364077816e+00,2.385972859850505667e+00,-1.532159800130907357e+00,-6.846596974056815554e-01,1.762171627952605624e+00,2.542839482952536478e+00,-1.211965874104167007e+00,-7.507240650698564499e-01,-4.384460537135346669e+00,-4.166405930436111404e+00,4.954419140789921627e+00,4.755039129486094751e+00,1.890610454756503245e+00,4.226103038298494319e-01
1.200000000000000000e+03,1.387183178453507253e+02,8.490496614278134069e-02,3.725741813182830811e+02,9.629792740117699701e-01,-1.497546192532361209e+00,-1.539937436667693671e+00,1.632857030644157437e+00,2.299122863602044209e+00,-1.618979858850827735e+00,-7.715004989418638992e-01,1.675351569232685245e+00,2.456443470707430965e+00,-1.298361886349272520e+00,-8.371200773149619634e-01,-4.470856549380452627e+00,-4.252877234070712831e+00,4.868023128544815670e+00,4.668643117240988794e+00,1.804214442511397731e+00,3.362142915847439184e-01
1.300000000000000000e+03,1.387188005459272802e+02,8.490481842051297856e-02,4.035087037086486816e+02,-8.358621572913227382e-01,-3.296387623835453695e+00,-3.338778867970786379e+00,-1.659844006589352716e-01,5.002814322989515006e-01,-3.417821290153920444e+00,-2.570341930244956608e+00,-1.234784377018700585e-01,6.573783595681224057e-01,-3.097426997488581080e+00,-2.636196612822808039e+00,-6.269921660519761630e+00,-6.051953769578558351e+00,3.068958017405507110e+00,2.869566581733142829e+00,5.149331372089172021e-03,-1.462862243923102046e+00
1.400000000000000000e+03,1.387188005459272802e+02,8.490481842051297856e-02,4.343673064708709717e+02,-8.358621572913227382e-01,-3.296387623835453695e+00,-3.338778867970786379e+00,-1.659844006589352716e-01,5.002814322989515006e-01,-3.417821290153920444e+00,-2.570341930244956608e+00,-1.234784377018700585e-01,6.573783595681224057e-01,-3.097426997488581080e+00,-2.636196612822808039e+00,-6.269921660519761630e+00,-6.051953769578558351e+00,3.068958017405507110e+00,2.869566581733142829e+00,5.149331372089172021e-03,-1.462862243923102046e+00
1.500000000000000000e+03,1.387212338123006532e+02,8.490407377263214928e-02,4.652574465274810791e+02,-1.538332786015461195e+00,-3.999162108939541938e+00,-4.041553353074874622e+00,-8.687612517669598411e-01,-2.024954188090730689e-01,-4.120598141261945457e+00,-3.273118781352981177e+00,-8.264656595272417139e-01,-4.568738477883815818e-02,-3.800507951979750665e+00,-3.339277567313977624e+00,-6.973002615010930327e+00,-6.755034724069728824e+00,2.365877062914337525e+00,2.166485627241973244e+00,-6.979316231190804132e-01,-2.165946046937671010e+00
1.600000000000000000e+03,1.391905550054827359e+02,8.476081359556156269e-02,4.962845897674560547e+02,9.636886811332501246e-01,-1.497004618940526610e+00,-1.539395863075859072e+00,1.633396238232055708e+00,2.299662071189942480e+00,-1.618440651262929464e+00,-7.709612913539656276e-01,1.675691830471773835e+00,2.456900518136658995e+00,-1.298350461980735115e+00,-8.368417689168067275e-01,-4.470845125011915222e+00,-4.252877234070712831e+00,4.868034552913353075e+00,4.622285731370578965e+00,1.823818862394648965e+00,-3.670371484471948165e-01
1.700000000000000000e+03,1.392185626475958031e+02,8.475228718250421567e-02,5.272369484901428223e+02,9.637079442945601926e-01,-1.496985355779216542e+00,-1.539376599914549004e+00,1.633415501393365776e+00,2.299662071189942480e+00,-1.618440651262929464e+00,-7.709612913539656276e-01,1.675691830471773835e+00,2.456900518136658995e+00,-1.298350461980735115e+00,-8.368417689168067275e-01,-4.470845125011915222e+00,-4.252877234070712831e+00,4.868034552913353075e+00,4.621444821784914225e+00,1.823818862394648965e+00,-3.634786436939236864e-01
1.800000000000000000e+03,1.392185697936780571e+02,8.475228500733884840e-02,5.581961643695831299e+02,1.464151273483196736e+00,-9.965420265905799990e-01,-1.038933270725912461e+00,2.133858830582002319e+00,2.800105400378579024e+00,-1.117997322074292921e+00,-2.705179621653290845e-01,2.176135159660410601e+00,2.957343847325295538e+00,-7.979071327920985723e-01,-3.363984397281701844e-01,-3.970401795823278679e+00,-3.752433904882076288e+00,5.368477882101990062e+00,5.121888150973550324e+00,2.324262191583285286e+00,1.363823860483344141e-01
1.900000000000000000e+03,1.392197074052540415e+02,8.475193873675949952e-02,5.892640275955200195e+02,-2.089664648788960299e+00,-4.550357948862736812e+00,-4.592749192998069496e+00,-1.419957091690154716e+00,-7.537105218935780115e-01,-4.671813244346449956e+00,-3.824333884437486120e+00,-1.377680762611746657e+00,-5.964720749468614969e-01,-4.351723055064255163e+00,-3.890214362000327331e+00,-7.524275937751255583e+00,-7.306308046810053192e+00,1.814603740174012714e+00,1.568014009045573864e+00,-1.229611950344691396e+00,-2.917048426691005947e+00
2.000000000000000000e+03,1.392206221222936904e+02,8.475166031475325767e-02,6.202476687431335449e+02,4.346794877992106620e+00,1.886101577918329442e+00,1.843710333782996980e+00,5.016502435090911760e+00,5.682749004887488908e+00,1.764646282434616520e+00,2.612021136459074189e+00,5.058778764169320041e+00,5.839882945949698367e+00,2.084736471716810868e+00,2.546140658896232978e+00,-1.087862697198875406e+00,-8.698948062576730145e-01,8.251016980726394223e+00,8.004427249597952709e+00,5.206801290207688560e+00,3.018851675064881501e+00
2.100000000000000000e+03,1.392214039581229486e+02,8.475142234136781583e-02,6.512182905673980713e+02,1.464151273483196736e+00,-9.965420265905799990e-01,-1.038933270725912461e+00,2.133858830582002319e+00,2.800100671993419610e+00,-1.117999402745043724e+00,-2.706224680498352519e-01,2.176130431275251187e+00,2.957234613055629957e+00,-7.979071327920985723e-01,-3.365067507866256191e-01,-3.970506301707784846e+00,-3.752538410766582455e+00,5.368368647832324925e+00,5.121775111529935032e+00,2.324152957313619705e+00,1.362033421708126468e-01
2.200000000000000000e+03,1.392214673359454480e+02,8.475140305066029833e-02,6.822241463661193848e+02,-3.199721163982400807e-01,-2.780665416472016815e+00,-2.823056660607349500e+00,3.497354407005655030e-01,1.015977282111982793e+00,-2.902122792626480319e+00,-2.054745857931272290e+00,3.920070413938143705e-01,1.173111223174193141e+00,-2.582030522673535167e+00,-2.120634869053221738e+00,-5.754629691589221885e+00,-5.536666529033178463e+00,3.584249986336047300e+00,3.337651721648498437e+00,5.400342958173423025e-01,-1.147844481057165078e+00
2.300000000000000000e+03,1.401118410895618638e+02,8.448168748104570303e-02,7.134724493026733398e+02,1.464151273483196736e+00,-9.965420265905799990e-01,-1.038933270725912461e+00,2.133858830582002319e+00,2.840468050452128246e+00,-1.128533346740433707e+00,-2.470032803273256583e-01,2.165596487279861204e+00,2.970970732783752233e+00,-8.028315918444599575e-01,-3.311655034624355620e-01,-3.975430760760146232e+00,-3.757467598204103254e+00,5.363448917165122509e+00,5.116850652477573647e+00,2.319233226646417734e+00,6.362789088242717384e-01
2.400000000000000000e+03,1.401276302488448380e+02,8.447692777593011904e-02,7.446925961971282959e+02,-3.439877889489422191e-01,-2.804622732006227803e+00,-2.847013976141560043e+00,3.257781251663545152e-01,1.032328988019989291e+00,-2.936614052156081733e+00,-2.054604620317157071e+00,3.570034041678085135e-01,1.166343439237885748e+00,-2.610307219590161765e+00,-2.139178853650444800e+00,-5.783569823192284964e+00,-5.565606660636242431e+00,3.555309854732983332e+00,3.308711590045434470e+00,5.110941642142787789e-01,-1.676736033952765270e+00
2.500000000000000000e+03,1.401312272778466763e+02,8.447584354968337705e-02,7.756689574718475342e+02,1.464306896524554258e+00,-9.963280465327313262e-01,-1.038719290668063788e+00,2.134072810639850992e+00,2.840601340345984216e+00,-1.128319366682585034e+00,-2.463099348436603719e-01,2.165298089641304990e+00,2.974638124711382225e+00,-8.020125341166650657e-01,-3.300298636369188854e-01,-3.975430760760146232e+00,-3.757467598204103254e+00,5.363448917165122509e+00,5.116850652477573647e+00,2.319233226646417734e+00,1.314030284793736847e-01
2.600000000000000000e+03,1.401322131948599576e+02,8.447554637919001130e-02,8.065558493137359619e+02,-6.154770844847869959e-01,-3.076112027542072802e+00,-3.118503271677405042e+00,5.428882963050973842e-02,7.608173593366429621e-01,-3.208103347691926288e+00,-2.325500816258338155e+00,8.551410863196373668e-02,8.939063920452055001e-01,-2.882744266782841791e+00,-2.410936384464480220e+00,-6.056162493426322513e+00,-5.838199330870279979e+00,3.282717184498945784e+00,3.036118919811396921e+00,2.385014939802410083e-01,-1.949328704186803041e+00
2.700000000000000000e+03,1.401327433796218713e+02,8.447538657467636158e-02,8.375105495452880859e+02,-8.742258306386827549e-01,-9.956574136484952486e-01,-1.038048657783827711e+00,2.134743443524087070e+00,2.841271973230220294e+00,-1.127648733798348957e+00,-2.457168352489969010e-01,2.165264468614001014e+00,2.974056883615166402e+00,-8.029602857735005372e-01,-3.311524034551388551e-01,-3.976378512416981703e+00,-3.758415349860938726e+00,5.362501165508287038e+00,5.115902900820738175e+00,2.318285474989582262e+00,1.304552768225382131e-01
2.800000000000000000e+03,1.401327935122688189e+02,8.447537146409801745e-02,8.684158668518066406e+02,-2.475514604607373492e+00,-2.596946187617186208e+00,-2.639337431752518448e+00,5.334546695553961104e-01,1.239983199261529334e+00,-2.728937507767040138e+00,-1.846803198110586353e+00,5.639756946453100550e-01,1.372768109646475443e+00,-2.404249059742191719e+00,-1.932441177423829703e+00,-5.577667286385672440e+00,-5.359704123829629907e+00,3.761212391539595856e+00,3.514614126852046994e+00,7.169967010208913027e-01,-9.707920501845401784e-01
2.900000000000000000e+03,1.401327944895611495e+02,8.447537116953052205e-02,8.993414781093597412e+02,1.465093634564378799e+00,-9.956574136484952486e-01,-1.038048657783827711e+00,2.134743443524087070e+00,2.841271973230220294e+00,-1.127648733798348957e+00,-2.455144241418953932e-01,2.165236573201045456e+00,2.974056883615166402e+00,-8.029602857735005372e-01,-3.311061727820691081e-01,-3.976378512416981703e+00,-3.758415349860938726e+00,5.362501165508287038e+00,5.115902900820738175e+00,2.318285474989582262e+00,6.304228955848705240e-01
3.000000000000000000e+03,1.401328678770096587e+02,8.447534904969218605e-02,9.303487653732299805e+02,-4.478624343703228039e-01,-2.908613482583196852e+00,-2.951004726718529092e+00,2.217873745893854665e-01,9.283159042955186901e-01,-3.040604802733050782e+00,-2.158268059754010260e+00,2.522805042663438524e-01,1.061395250458715855e+00,-2.715916354708202363e+00,-2.243851453776594340e+00,-5.889334581351683084e+00,-5.671376478214024353e+00,3.449545096573585212e+00,3.202946831886036350e+00,4.053294060548806588e-01,-1.282533173349831079e+00
3.100000000000000000e+03,1.401328700138565750e+02,8.447534840562170855e-02,9.613721165657043457e+02,-4.728026302330612385e-01,-2.933553678445935287e+00,-2.975944922581267527e+00,1.968471787266470319e-01,9.033757084327802556e-01,-3.065544998595789217e+00,-2.183208255616748694e+00,2.273403084036054178e-01,1.036455054595977421e+00,-2.740856550570940797e+00,-2.268825793109763733e+00,-5.914274777214421519e+00,-5.696316674076762787e+00,3.424604900710846778e+00,3.178006636023297915e+00,3.803892101921422242e-01,-1.307473369212569514e+00
3.200000000000000000e+03,1.401328705853120766e+02,8.447534823337837784e-02,9.923246164321899414e+02,-2.555143290877748274e-01,-2.716265377300648876e+00,-2.758656621435981116e+00,4.141354798719334429e-01,1.120664009578066667e+00,-2.848256697450502806e+00,-1.965908314619657427e+00,4.446286095488918289e-01,1.253792663280982156e+00,-2.523568249425654386e+00,-2.051537491964477322e+00,-5.696986476069135108e+00,-5.479028372931476376e+00,3.641893201856133189e+00,3.395294937168584326e+00,5.976775113374286352e-01,-1.090185068067283103e+00
3.300000000000000000e+03,1.401328705853120766e+02,8.447534823337837784e-02,1.023341058254241943e+03,-2.555143290877748274e-01,-2.716265377300648876e+00,-2.758656621435981116e+00,4.141354798719334429e-01,1.120664009578066667e+00,-2.848256697450502806e+00,-1.965908314619657427e+00,4.446286095488918289e-01,1.253792663280982156e+00,-2.523568249425654386e+00,-2.051537491964477322e+00,-5.696986476069135108e+00,-5.479028372931476376e+00,3.641893201856133189e+00,3.395294937168584326e+00,5.976775113374286352e-01,-1.090185068067283103e+00
3.400000000000000000e+03,1.401328709629836169e+02,8.447534811954379719e-02,1.054314562797546387e+03,3.705730234306252147e+00,1.245021686104066605e+00,1.202630441968734143e+00,4.375422543276648923e+00,5.081951072982782591e+00,1.113030365954212897e+00,1.995378748785058054e+00,4.405915672953607753e+00,5.215079726685697636e+00,1.437718813979061316e+00,1.909749571440237936e+00,-1.735699412664419850e+00,-1.517741309526760674e+00,7.603180265260848891e+00,7.356582000573300029e+00,4.558964574742144116e+00,2.871101995337432378e+00
3.500000000000000000e+03,1.401328718246540461e+02,8.447534785982632743e-02,1.085270825624465942e+03,-4.230585572528309246e-01,-2.883809605465704973e+00,-2.926200849601037213e+00,2.465912517068773457e-01,9.531197814130105694e-01,-3.015800925615558903e+00,-2.133413750552426436e+00,2.770843813838357317e-01,1.086248435115926059e+00,-2.691112477590710483e+00,-2.219081720129533419e+00,-5.864530704234191205e+00,-5.646572601096532473e+00,3.474348973691077092e+00,3.227750709003528229e+00,4.301332831723725381e-01,-1.257729296232339200e+00
3.600000000000000000e+03,1.401328734742070026e+02,8.447534736263193067e-02,1.116143723487854004e+03,-1.849090786113711804e-01,-2.645609040085718622e+00,-2.688000284221050862e+00,4.847918170868636967e-01,1.191320346792996920e+00,-2.777600360235572552e+00,-1.895213185172440307e+00,5.152653772782225250e-01,1.324449000495912410e+00,-2.452911912210724132e+00,-1.980915580847656177e+00,-5.626330138854204854e+00,-5.408372035716546122e+00,3.712549539071063442e+00,3.465951274383514580e+00,6.683338485523588890e-01,-1.019528730852352849e+00
3.700000000000000000e+03,1.401328734742070026e+02,8.447534736263193067e-02,1.147050251245498657e+03,-1.849090786113711804e-01,-2.645609040085718622e+00,-2.688000284221050862e+00,4.847918170868636967e-01,1.191320346792996920e+00,-2.777600360235572552e+00,-1.895213185172440307e+00,5.152653772782225250e-01,1.324449000495912410e+00,-2.452911912210724132e+00,-1.980915580847656177e+00,-5.626330138854204854e+00,-5.408372035716546122e+00,3.712549539071063442e+00,3.465951274383514580e+00,6.683338485523588890e-01,-1.019528730852352849e+00
3.800000000000000000e+03,1.401328735122488354e+02,8.447534735116567217e-02,1.177947265148162842e+03,2.980572707962021450e-01,-2.162642690678145296e+00,-2.205033934813477536e+00,9.677581664944370221e-01,1.674286696200570246e+00,-2.294634010827999226e+00,-1.412225480603726213e+00,9.982317266857958504e-01,1.807415349903485735e+00,-1.969945562803150585e+00,-1.497949231440082851e+00,-5.143363789446631529e+00,-4.925405686308972797e+00,4.195515888478636768e+00,3.948917623791087905e+00,1.151300197959932214e+00,-5.365623814447795237e-01
3.900000000000000000e+03,1.401328735122488354e+02,8.447534735116567217e-02,1.208846889257431030e+03,2.980572707962021450e-01,-2.162642690678145296e+00,-2.205033934813477536e+00,9.677581664944370221e-01,1.674286696200570246e+00,-2.294634010827999226e+00,-1.412225480603726213e+00,9.982317266857958504e-01,1.807415349903485735e+00,-1.969945562803150585e+00,-1.497949231440082851e+00,-5.143363789446631529e+00,-4.925405686308972797e+00,4.195515888478636768e+00,3.948917623791087905e+00,1.151300197959932214e+00,-5.365623814447795237e-01
4.000000000000000000e+03,1.401328735122488354e+02,8.447534735116567217e-02,1.239777443170547485e+03,2.980572707962021450e-01,-2.162642690678145296e+00,-2.205033934813477536e+00,9.677581664944370221e-01,1.674286696200570246e+00,-2.294634010827999226e+00,-1.412225480603726213e+00,9.982317266857958504e-01,1.807415349903485735e+00,-1.969945562803150585e+00,-1.497949231440082851e+00,-5.143363789446631529e+00,-4.925405686308972797e+00,4.195515888478636768e+00,3.948917623791087905e+00,1.151300197959932214e+00,-5.365623814447795237e-01
4.100000000000000000e+03,1.401328735122488354e+02,8.447534735116567217e-02,1.270773352384567261e+03,2.980572707962021450e-01,-2.162642690678145296e+00,-2.205033934813477536e+00,9.677581664944370221e-01,1.674286696200570246e+00,-2.294634010827999226e+00,-1.412225480603726213e+00,9.982317266857958504e-01,1.807415349903485735e+00,-1.969945562803150585e+00,-1.497949231440082851e+00,-5.143363789446631529e+00,-4.925405686308972797e+00,4.195515888478636768e+00,3.948917623791087905e+00,1.151300197959932214e+00,-5.365623814447795237e-01
4.200000000000000000e+03,1.401328735167033130e+02,8.447534734982305171e-02,1.301747009277343750e+03,-2.590732269680249278e-01,-2.719773188442372369e+00,-2.762164432577704609e+00,4.106276687302099493e-01,1.117156198436343173e+00,-2.851764508592226299e+00,-1.969355978367953286e+00,4.411012289215687776e-01,1.250284852139258662e+00,-2.527076060567377880e+00,-2.055079729204309924e+00,-5.700494287210858602e+00,-5.482536184073199870e+00,3.638385390714409695e+00,3.391787126026860832e+00,5.941697001957051416e-01,-1.593721141520346940e+00
4.300000000000000000e+03,1.401332794517626610e+02,8.447522499655296668e-02,1.332706387996673584e+03,8.906570032628091660e-02,-2.371634261148066525e+00,-2.414025505283398765e+00,7.587665960245157937e-01,1.465295125730649017e+00,-2.503625581297920455e+00,-1.621217051073647442e+00,7.892401562158746220e-01,1.598423779433564507e+00,-2.178937133273072035e+00,-1.706940801910004080e+00,-5.352384768453734232e+00,-5.134426665316075500e+00,3.986494909471534065e+00,3.739896644783985202e+00,9.422792189528295115e-01,-1.245611622763222570e+00
4.400000000000000000e+03,1.401547148356334560e+02,8.446876489238328012e-02,1.363767431020736694e+03,4.086418663509837401e+00,1.625718702035489516e+00,1.607947774689030940e+00,4.762868254155934622e+00,5.469396783862068290e+00,1.500476076833498595e+00,2.382884607057771387e+00,4.793341814347293450e+00,5.602525437564983335e+00,1.825164524858347015e+00,2.297160856221414527e+00,-1.348253701785134151e+00,-1.130295598647474975e+00,7.990625976140134590e+00,7.744027711452585727e+00,4.946410285621429814e+00,2.758519443905377511e+00
4.500000000000000000e+03,1.401547148356334560e+02,8.446876489238328012e-02,1.394813340663909912e+03,4.086418663509837401e+00,1.625718702035489516e+00,1.607947774689030940e+00,4.762868254155934622e+00,5.469396783862068290e+00,1.500476076833498595e+00,2.382884607057771387e+00,4.793341814347293450e+00,5.602525437564983335e+00,1.825164524858347015e+00,2.297160856221414527e+00,-1.348253701785134151e+00,-1.130295598647474975e+00,7.990625976140134590e+00,7.744027711452585727e+00,4.946410285621429814e+00,2.758519443905377511e+00
4.600000000000000000e+03,1.401547148356334560e+02,8.446876489238328012e-02,1.425889258384704590e+03,4.086418663509837401e+00,1.625718702035489516e+00,1.607947774689030940e+00,4.762868254155934622e+00,5.469396783862068290e+00,1.500476076833498595e+00,2.382884607057771387e+00,4.793341814347293450e+00,5.602525437564983335e+00,1.825164524858347015e+00,2.297160856221414527e+00,-1.348253701785134151e+00,-1.130295598647474975e+00,7.990625976140134590e+00,7.744027711452585727e+00,4.946410285621429814e+00,2.758519443905377511e+00
4.700000000000000000e+03,1.401547148356334560e+02,8.446876489238328012e-02,1.457014005661010742e+03,4.086418663509837401e+00,1.625718702035489516e+00,1.607947774689030940e+00,4.762868254155934622e+00,5.469396783862068290e+00,1.500476076833498595e+00,2.382884607057771387e+00,4.793341814347293450e+00,5.602525437564983335e+00,1.825164524858347015e+00,2.297160856221414527e+00,-1.348253701785134151e+00,-1.130295598647474975e+00,7.990625976140134590e+00,7.744027711452585727e+00,4.946410285621429814e+00,2.758519443905377511e+00
4.800000000000000000e+03,1.401547148356334560e+02,8.446876489238328012e-02,1.488167081594467163e+03,4.086418663509837401e+00,1.625718702035489516e+00,1.607947774689030940e+00,4.762868254155934622e+00,5.469396783862068290e+00,1.500476076833498595e+00,2.382884607057771387e+00,4.793341814347293450e+00,5.602525437564983335e+00,1.825164524858347015e+00,2.297160856221414527e+00,-1.348253701785134151e+00,-1.130295598647474975e+00,7.990625976140134590e+00,7.744027711452585727e+00,4.946410285621429814e+00,2.758519443905377511e+00
4.900000000000000000e+03,1.401547148356334560e+02,8.446876489238328012e-02,1.519271796464920044e+03,4.086418663509837401e+00,1.625718702035489516e+00,1.607947774689030940e+00,4.762868254155934622e+00,5.469396783862068290e+00,1.500476076833498595e+00,2.382884607057771387e+00,4.793341814347293450e+00,5.602525437564983335e+00,1.825164524858347015e+00,2.297160856221414527e+00,-1.348253701785134151e+00,-1.130295598647474975e+00,7.990625976140134590e+00,7.744027711452585727e+00,4.946410285621429814e+00,2.758519443905377511e+00
5.000000000000000000e+03,1.402078065638615101e+02,8.445277071403176072e-02,1.550374927520751953e+03,4.142093532899464137e+00,1.625718702035489516e+00,1.607947774689030940e+00,4.762868254155934622e+00,5.469396783862068290e+00,1.500476076833498595e+00,2.382884607057771387e+00,4.793341814347293450e+00,5.602525437564983335e+00,1.825164524858347015e+00,2.297160856221414527e+00,-1.348253701785134151e+00,-1.130295598647474975e+00,7.990625976140134590e+00,7.744027711452585727e+00,4.946410285621429814e+00,2.758519443905377511e+00
5.100000000000000000e+03,1.402621691451358572e+02,8.443640309482303152e-02,1.581390195369720459e+03,4.131093944223202641e+00,1.625718702035489516e+00,1.607947774689030940e+00,4.762868254155934622e+00,5.469396783862068290e+00,1.500476076833498595e+00,2.382884607057771387e+00,4.793341814347293450e+00,5.602525437564983335e+00,1.825164524858347015e+00,2.297160856221414527e+00,-1.348253701785134151e+00,-1.130295598647474975e+00,7.990625976140134590e+00,7.744027711452585727e+00,4.946410285621429814e+00,3.231698337849389535e+00
5.200000000000000000e+03,1.402663237096103330e+02,8.443515261976608510e-02,1.612510647535324097e+03,4.131093944223202641e+00,1.625718702035489516e+00,1.607947774689030940e+00,4.762868254155934622e+00,5.469396783862068290e+00,1.500476076833498595e+00,2.382884607057771387e+00,4.793341814347293450e+00,5.602525437564983335e+00,1.825164524858347015e+00,2.297160856221414527e+00,-1.348253701785134151e+00,-1.130295598647474975e+00,7.990625976140134590e+00,7.744027711452585727e+00,4.946410285621429814e+00,2.751770748957514723e+00
